lemma,sentence,sense_id,start,end,sent_id,senses
আগুন,"চোখের দেখা - দেখে কি হবে - মনের দেখা - দেখলে না ভব সংসারে ; শেষ বেলাতে বিবেক কেঁদে , কি হবে - শিক্ষার আগুন নিভে গেলো দ্বিগুণ - তবুও ভয় পেলে না শুধু মরণে , চোখের মায়া অন্ধ দূর - বহুদূর ধর্মগুরু অন্ধসুরু আসল চিনবে কি ভাবে ?",0,102,106,bn_0_100,"Passion, intensity, anger"
আগুন,"খালেদা জিয়ার প্রতি উদ্দেশ্য করে তিনি বলেন , যে আগুন জ্বালাচ্ছেন সেই আগুনে আপনাকেও জ্বলতে হবে ।",0,48,52,bn_0_101,"Passion, intensity, anger"
আগুন,পকেটে লাগা আগুন এভাবেই হাস্যরসে বদলে দিতে চাইছেন অনেকেই .. .,0,11,15,bn_0_102,"Passion, intensity, anger"
আগুন,"... ... দুখু মিয়া দুঃখকে ভালবেসে না পাওয়ার কষ্ঠ ভুলতে চেয়েছিলেন নাকি প্রকৃতই আগুনে পুড়ে পুড়ে খাটি সোনা হতে চেয়েছিলেন সে প্রসঙ্গে না গেলে ও একটি কথা স্বীকার করতে দোষ নেই যে , এই দুটি লাইন বাঙালি জাতিকে একটি দারিদ্রের ছকে আবদ্ধ করেছে ।",0,80,84,bn_0_103,"Passion, intensity, anger"
আগুন,"রূপবতীর ডাক অগ্রাহ্য করলে রূপের অভিশাপ লাগে , কোথায় পড়েছিলাম , সেই অভিশাপের আগুন মারাত্মক ।",0,78,82,bn_0_104,"Passion, intensity, anger"
আগুন,আগামীকাল আবার আমরা বাদশাহর নিকট আসব এবং তাঁর নিকটে তাদের এমন সব কার্যকলাপ তুলে ধরব যাতে তাঁর হৃদয়ে হিংসার আগুনে দাউ দাউ করে জ্বলে উঠে এবং তাদের প্রতি ঘৃণায় তাঁর অন্তর পূর্ণ হয়ে যায় ।,0,107,111,bn_0_105,"Passion, intensity, anger"
আগুন,"দরজার দুই পাশে ডালিতে গাঁদা ফুলের ঝুড়ি , মাঝখান দিয়ে নবীনরা হেঁটে যাচ্ছে হল রুমের মধ্যে , গাইছে কবিগুরু রবীন্দ্রনাথের গান "" আগুনের পরশ মনি ছোঁয়াও প্রাণে এ জীবন পুণ্য কর '' ।",0,126,130,bn_0_106,"Passion, intensity, anger"
আগুন,"নিলি কোনো জবাব দিচ্ছে না , কিন্তু তার চোখ থেকে আগুন ঝড়ে পরছে ।",0,47,51,bn_0_107,"Passion, intensity, anger"
আগুন,প্রথম কোয়ালিফায়ারে মাশরাফী বিন মোর্ত্তজার আগুন ঝরা বোলিংয়ে চট্টগ্রামকে হারিয়ে ফাইনালের টিকিট পায় খুলনা ।,0,44,48,bn_0_108,"Passion, intensity, anger"
আগুন,"শূন্য হাতে তোমাকে ছোঁবার ক্লান্ত নেশায় ঘুরেছি কেবল কত যে পথ , ভালোবাসাহীন এমনই আগুন বুকে ধরে জ্বলছি কেবল দগ্ধ হয়ে । ।",0,80,84,bn_0_109,"Passion, intensity, anger"
আগুন,অত্যন্ত প্রাঞ্জল আর দৃঢ়চেতা ভঙ্গিতে বলে গেলো আগুন ঝরানো এক দিনের কথা ।,0,46,50,bn_0_110,"Passion, intensity, anger"
আগুন,যে কলমে ভরা আছে কালি নয় - শব্দের আগুন ; এ আগুনে পুড়ে পুড়ে ভষ্ম হয় সত্য ও সুন্দর বিনাশী ঘাতক আর দালালের মিথ্যা ইতিহাস ।,0,34,38,bn_0_111,"Passion, intensity, anger"
আগুন,আগুনের মতো ছড়িয়ে পড়া গুজবে সমস্যা পড়েছে পুলিশ-প্রশাসন ।,0,0,4,bn_0_112,"Passion, intensity, anger"
আগুন,"যেভাবে তার বুকের ভেতরও জ্বলছিল প্রতিশোধের আগুন । ,",0,42,46,bn_0_113,"Passion, intensity, anger"
আগুন,"বক্তাগণ সাম্প্রদায়িকতা , জঙ্গীবাদ , দুর্নীতি , আগুন সন্ত্রাস নির্মুলে জনগণকে সাথে নিয়ে মুক্তিযুদ্ধের চেতনা প্রতিষ্ঠার মাধ্যমে সমাজতান্ত্রিক বাংলাদেশ গড়ার দৃঢ় প্রত্যয় ব্যক্ত করেন ।",0,48,52,bn_0_114,"Passion, intensity, anger"
আগুন,এক ঝলক ঘৃণার আগুন ঝরিয়ে উড়ে গিয়েছিল সন্ধ্যার আকাশে ।,0,13,17,bn_0_115,"Passion, intensity, anger"
আগুন,কিন্তু আমার বড় মামা শায়েস্তাবাদের বাড়ি বসেই সে লেখা দেখে আগুন হয়ে আমাকে শহর থেকে আবার শায়েস্তাবাদ নিয়ে গেলেন ।,0,60,64,bn_0_116,"Passion, intensity, anger"
আগুন,বিদ্রোহের আগুন জ্বলে উঠল রফিকের চোখে ।,0,10,14,bn_0_117,"Passion, intensity, anger"
আগুন,"ফানুসের মোহে পিতার দান ভেঙ্গে দেয় নির্দিধায় , লোভের আগুনে আজ সবুজ ভেসে যায় ।",0,54,58,bn_0_118,"Passion, intensity, anger"
আগুন,"তীরন্দাজ নিরীহ মানুষ , কিন্তু এরকম বেয়াড়া অনুরোধ শুনে তিনি ক্ষেপে আগুন হয়ে গেলেন ।",0,68,72,bn_0_119,"Passion, intensity, anger"
আগুন,ঝুলনের আগুন বোলিং এর সামনে দাঁড়াতেই পারলেন না দক্ষিণ আফ্রিকার মহিলা ক্রিকেটাররা ।,0,7,11,bn_0_120,"Passion, intensity, anger"
